Failed_Transaction_Rate,Account_Balance,Risk_Score,Transaction_hour,Card_Age
0.09523809523809523,38206.11,0.6672,2.0,208.0
0.03571428571428571,35628.86,0.0262,23.0,44.0
0.0,35229.42,0.8357,23.0,96.0
0.03296703296703297,80575.34,0.0742,4.0,178.0
0.0,28190.66,0.8132,6.0,182.0
0.03571428571428571,29594.4,0.2111,23.0,59.0
0.14285714285714285,37861.22,0.534,9.0,235.0
0.01020408163265306,73794.64,0.9042,17.0,194.0
0.42857142857142855,72597.64,0.2004,16.0,103.0
0.03571428571428571,90401.47,0.9849,8.0,151.0
0.025974025974025972,68933.61,0.1573,15.0,184.0
0.021978021978021976,65036.63,0.4454,16.0,138.0
0.0,8173.61,0.3291,14.0,221.0
0.09523809523809523,15207.73,0.1718,15.0,104.0
0.012987012987012986,77451.38,0.5206,12.0,88.0
0.0,72720.68,0.2814,4.0,8.0
0.14285714285714285,18122.37,0.7588,4.0,83.0
0.04081632653061224,82713.89,0.6925,23.0,55.0
0.0,8443.89,0.9524,12.0,130.0
0.010989010989010988,2863.61,0.6737,18.0,151.0
0.11428571428571428,87304.25,0.9862,22.0,168.0
0.0,67509.55,0.7379,2.0,121.0
0.03571428571428571,3738.27,0.2623,6.0,204.0
0.023809523809523808,10577.61,0.4824,9.0,83.0
0.04395604395604395,6771.64,0.3203,5.0,166.0
0.02857142857142857,13184.89,0.1024,10.0,83.0
0.014285714285714285,58053.96,0.8616,1.0,197.0
0.11428571428571428,99820.25,0.4747,2.0,2.0
0.04081632653061224,39354.55,0.2961,23.0,203.0
0.03571428571428571,82161.42,0.7905,6.0,118.0
0.051948051948051945,16924.83,0.5993,13.0,119.0
0.030612244897959183,19940.86,0.6346,12.0,130.0
0.03571428571428571,19309.51,0.8682,1.0,50.0
0.0,85011.04,0.8549,23.0,184.0
0.03296703296703297,61088.99,0.1136,3.0,47.0
0.061224489795918366,26414.23,0.0624,12.0,203.0
0.0,22159.23,0.2363,22.0,170.0
0.21428571428571427,69677.49,0.1117,19.0,74.0
0.04395604395604395,53263.3,0.9454,17.0,59.0
0.0,94014.23,0.8347,18.0,79.0
0.0,51759.08,0.2111,20.0,31.0
0.030612244897959183,65703.94,0.6684,9.0,139.0
0.03571428571428571,90284.92,0.621,21.0,76.0
0.2857142857142857,62232.12,0.3728,14.0,75.0
0.04285714285714286,48515.08,0.854,4.0,6.0
0.19047619047619047,19126.49,0.1362,7.0,69.0
0.031746031746031744,74207.94,0.7625,23.0,201.0
0.10714285714285714,27290.19,0.1179,6.0,49.0
0.01020408163265306,37687.62,0.087,17.0,79.0
0.07142857142857142,7014.91,0.4929,5.0,32.0
0.0,73417.43,0.5066,6.0,165.0
0.08571428571428572,21511.16,0.6653,10.0,216.0
0.015873015873015872,21226.39,0.9298,15.0,181.0
0.02040816326530612,45981.84,0.2846,12.0,106.0
0.07142857142857142,47435.33,0.3084,0.0,35.0
0.061224489795918366,60529.76,0.6338,19.0,52.0
0.047619047619047616,22219.61,0.6397,22.0,88.0
0.14285714285714285,74097.6,0.6391,8.0,64.0
0.2857142857142857,18344.41,0.6882,0.0,208.0
0.14285714285714285,90493.23,0.1852,10.0,202.0
0.08571428571428572,32994.44,0.0472,22.0,224.0
0.04395604395604395,55622.18,0.7047,17.0,61.0
0.10714285714285714,28899.84,0.7291,17.0,67.0
0.07142857142857142,45523.75,0.7792,4.0,211.0
0.015873015873015872,47981.94,0.7901,7.0,148.0
0.14285714285714285,54603.5,0.1064,13.0,53.0
0.09523809523809523,94648.09,0.9136,5.0,28.0
0.0,77684.26,0.389,21.0,182.0
0.42857142857142855,50305.19,0.5111,19.0,84.0
0.02040816326530612,75050.89,0.5994,19.0,14.0
0.10714285714285714,34390.16,0.9358,14.0,124.0
0.0,81184.14,0.1815,2.0,90.0
0.02857142857142857,32369.55,0.9466,2.0,185.0
0.031746031746031744,79407.45,0.2312,13.0,231.0
0.09523809523809523,45970.19,0.1459,10.0,227.0
0.03571428571428571,40959.38,0.7327,8.0,47.0
0.0,46078.59,0.2741,5.0,144.0
0.03571428571428571,6013.59,0.7711,9.0,225.0
0.03571428571428571,96709.4,0.2321,5.0,210.0
0.015873015873015872,89626.74,0.8588,10.0,23.0
0.047619047619047616,11147.34,0.4152,8.0,166.0
0.02857142857142857,71882.02,0.7779,3.0,163.0
0.2857142857142857,13304.54,0.5971,17.0,189.0
0.047619047619047616,22873.48,0.8054,13.0,194.0
0.14285714285714285,78694.29,0.2825,16.0,16.0
0.03896103896103896,72168.03,0.3284,6.0,110.0
0.05357142857142857,31756.63,0.6501,21.0,92.0
0.05714285714285714,2369.05,0.5385,19.0,11.0
0.0,11192.0,0.1486,3.0,120.0
0.0,57503.06,0.277,7.0,73.0
0.5714285714285714,28108.24,0.1056,21.0,136.0
0.023809523809523808,55036.91,0.126,20.0,150.0
0.03571428571428571,74844.24,0.2429,14.0,161.0
0.047619047619047616,58075.35,0.1513,11.0,105.0
0.0,13410.34,0.3358,19.0,97.0
0.06349206349206349,40677.95,0.6812,13.0,212.0
0.11428571428571428,19377.27,0.5902,22.0,87.0
0.2857142857142857,66984.13,0.3326,1.0,55.0
0.08571428571428572,76559.44,0.801,3.0,12.0
0.047619047619047616,16755.46,0.4956,9.0,47.0
0.023809523809523808,63472.15,0.8631,3.0,62.0
0.07142857142857142,31183.17,0.2028,21.0,6.0
0.02857142857142857,99138.76,0.2495,18.0,174.0
0.10714285714285714,31941.92,0.7861,9.0,101.0
0.047619047619047616,83085.02,0.0596,7.0,129.0
0.11428571428571428,34232.82,0.5827,10.0,93.0
0.03896103896103896,56498.36,0.0379,11.0,197.0
0.047619047619047616,87708.67,0.4444,5.0,40.0
0.0,37737.22,0.6406,5.0,111.0
0.015873015873015872,30147.56,0.534,11.0,190.0
0.047619047619047616,98159.46,0.4923,18.0,143.0
0.047619047619047616,80467.11,0.913,18.0,16.0
0.05714285714285714,22406.08,0.0802,1.0,169.0
0.010989010989010988,71474.06,0.8857,10.0,75.0
0.09523809523809523,21658.67,0.8241,11.0,118.0
0.025974025974025972,46214.85,0.658,21.0,234.0
0.04081632653061224,13902.79,0.5104,11.0,8.0
0.0,29527.41,0.9606,11.0,206.0
0.0,61448.99,0.7084,2.0,154.0
0.07142857142857142,8801.3,0.8768,7.0,181.0
0.0,65396.31,0.5092,16.0,98.0
0.04395604395604395,70896.69,0.3006,8.0,140.0
0.21428571428571427,97890.6,0.5494,1.0,224.0
0.010989010989010988,48020.46,0.2062,8.0,200.0
0.02040816326530612,23653.28,0.0764,22.0,104.0
0.02857142857142857,49543.76,0.1692,11.0,85.0
0.07142857142857142,70269.96,0.6552,6.0,142.0
0.5714285714285714,49472.19,0.8156,15.0,32.0
0.014285714285714285,63771.51,0.6371,22.0,85.0
0.02857142857142857,77534.54,0.8607,6.0,205.0
0.21428571428571427,79815.28,0.5771,8.0,186.0
0.061224489795918366,40701.93,0.0465,0.0,205.0
0.031746031746031744,5487.05,0.044,14.0,24.0
0.03571428571428571,45090.93,0.3438,16.0,87.0
0.09523809523809523,48800.98,0.8321,19.0,82.0
0.021978021978021976,61091.15,0.6678,2.0,194.0
0.0,48877.65,0.8004,22.0,149.0
0.02857142857142857,39645.91,0.8988,18.0,171.0
0.061224489795918366,21912.23,0.0441,6.0,64.0
0.19047619047619047,46516.43,0.48,16.0,136.0
0.02040816326530612,53087.57,0.2409,11.0,105.0
0.015873015873015872,67602.34,0.4246,7.0,170.0
0.0,64230.63,0.6541,16.0,160.0
0.01020408163265306,81403.45,0.0055,5.0,168.0
0.031746031746031744,68125.05,0.089,18.0,41.0
0.0,41683.26,0.6466,22.0,125.0
0.0,47707.16,0.7216,12.0,103.0
0.07142857142857142,71449.68,0.3654,1.0,199.0
0.0,88803.83,0.2928,10.0,85.0
0.07142857142857142,31057.12,0.0208,21.0,52.0
0.10714285714285714,6708.91,0.8087,20.0,88.0
0.051948051948051945,39423.35,0.9347,13.0,6.0
0.03571428571428571,70321.06,0.5166,13.0,199.0
0.051948051948051945,19454.21,0.2141,0.0,11.0
0.0,97630.2,0.489,20.0,26.0
0.03571428571428571,94027.13,0.2829,9.0,231.0
0.21428571428571427,39493.6,0.7436,22.0,84.0
0.012987012987012986,29290.98,0.3611,20.0,52.0
0.05714285714285714,74969.6,0.8311,0.0,132.0
0.14285714285714285,77829.89,0.3166,17.0,155.0
0.0,90089.57,0.2102,5.0,129.0
0.08571428571428572,22489.97,0.7825,11.0,19.0
0.047619047619047616,15514.73,0.4147,2.0,83.0
0.012987012987012986,98110.97,0.9517,22.0,234.0
0.011904761904761904,59785.89,0.1483,20.0,223.0
0.03896103896103896,31700.95,0.526,17.0,51.0
0.011904761904761904,51136.26,0.0815,19.0,123.0
0.10714285714285714,12375.8,0.7319,9.0,128.0
0.08571428571428572,20860.17,0.7,11.0,215.0
0.047619047619047616,80697.91,0.6292,10.0,108.0
0.14285714285714285,54216.55,0.2414,14.0,167.0
0.11428571428571428,32198.67,0.4314,17.0,221.0
0.2857142857142857,12398.11,0.1181,7.0,95.0
0.09523809523809523,45891.48,0.1689,4.0,68.0
0.0,96372.47,0.3223,11.0,134.0
0.05714285714285714,9702.19,0.034,12.0,115.0
0.025974025974025972,44156.96,0.6514,5.0,115.0
0.0,68308.05,0.763,6.0,205.0
0.0,88915.79,0.6193,15.0,105.0
0.14285714285714285,31126.79,0.6928,5.0,234.0
0.03296703296703297,49707.72,0.975,13.0,36.0
0.031746031746031744,65180.1,0.0631,3.0,207.0
0.11428571428571428,16545.66,0.904,5.0,138.0
0.04081632653061224,42660.87,0.2421,6.0,84.0
0.04081632653061224,21273.72,0.9661,14.0,90.0
0.04081632653061224,97852.75,0.0377,8.0,148.0
0.2857142857142857,66570.85,0.5671,3.0,192.0
0.011904761904761904,67918.34,0.373,11.0,54.0
0.05714285714285714,63605.06,0.6154,4.0,6.0
0.07142857142857142,46498.06,0.5611,15.0,111.0
0.012987012987012986,70272.06,0.7966,12.0,104.0
0.14285714285714285,94046.7,0.9245,21.0,213.0
0.0,84478.04,0.2602,5.0,220.0
0.07142857142857142,39046.79,0.4601,21.0,227.0
0.5714285714285714,75937.61,0.5323,18.0,8.0
0.023809523809523808,51187.19,0.9482,1.0,122.0
0.011904761904761904,51869.0,0.9886,9.0,120.0
0.07142857142857142,536.61,0.9936,21.0,30.0
0.0,39330.53,0.9568,14.0,143.0
0.14285714285714285,49204.86,0.4731,2.0,90.0
0.023809523809523808,7434.05,0.8892,9.0,100.0
0.03571428571428571,29506.59,0.3649,12.0,4.0
0.047619047619047616,39080.6,0.058,5.0,218.0
0.11428571428571428,81191.02,0.4452,13.0,102.0
0.10714285714285714,5248.75,0.4169,0.0,230.0
0.04395604395604395,52096.99,0.7028,2.0,206.0
0.02040816326530612,87661.47,0.7908,20.0,167.0
0.02857142857142857,53975.12,0.8624,21.0,30.0
0.21428571428571427,90836.98,0.5469,13.0,218.0
0.09523809523809523,42401.59,0.4857,0.0,199.0
0.03571428571428571,9018.25,0.9426,0.0,33.0
0.07142857142857142,39731.93,0.278,16.0,16.0
0.07142857142857142,88566.06,0.5696,13.0,137.0
0.14285714285714285,26417.79,0.6247,17.0,174.0
0.02040816326530612,67309.18,0.2505,18.0,51.0
0.04081632653061224,77949.73,0.1634,2.0,157.0
0.0,92580.14,0.1233,0.0,87.0
0.08571428571428572,18666.54,0.4572,18.0,72.0
0.02040816326530612,49847.56,0.4278,2.0,35.0
0.023809523809523808,6839.72,0.1981,5.0,113.0
0.04081632653061224,18172.18,0.1165,16.0,5.0
0.07142857142857142,56797.4,0.3549,23.0,75.0
0.051948051948051945,42039.83,0.9669,8.0,118.0
0.08163265306122448,13520.58,0.0282,23.0,45.0
0.02857142857142857,29935.16,0.1325,9.0,143.0
0.010989010989010988,86544.08,0.1395,21.0,138.0
0.0,62561.64,0.6899,13.0,179.0
0.0,96387.75,0.5653,19.0,51.0
0.14285714285714285,74633.28,0.8314,15.0,109.0
0.14285714285714285,3876.96,0.1658,5.0,79.0
0.05714285714285714,60388.41,0.9147,0.0,235.0
0.014285714285714285,30776.16,0.3268,10.0,19.0
0.03896103896103896,21894.42,0.1319,4.0,104.0
0.047619047619047616,5069.51,0.7831,11.0,7.0
0.0,15369.99,0.1239,9.0,200.0
0.017857142857142856,31369.93,0.614,4.0,104.0
0.06349206349206349,43287.95,0.9833,3.0,144.0
0.5714285714285714,7643.21,0.9648,16.0,98.0
0.0,35249.12,0.4678,18.0,9.0
0.010989010989010988,39693.01,0.5519,19.0,47.0
0.0,93888.71,0.4338,13.0,19.0
0.0,80006.42,0.5195,17.0,186.0
0.0,60670.16,0.9684,3.0,205.0
0.03296703296703297,97970.47,0.5006,7.0,180.0
0.0,91290.76,0.388,6.0,197.0
0.0,5827.58,0.5055,12.0,39.0
0.047619047619047616,47820.11,0.9084,20.0,16.0
0.02857142857142857,8309.46,0.1469,19.0,122.0
0.010989010989010988,56475.05,0.3117,11.0,233.0
0.04395604395604395,37311.46,0.9206,0.0,50.0
0.03571428571428571,95006.87,0.8369,3.0,62.0
0.08163265306122448,47994.56,0.2312,7.0,60.0
0.14285714285714285,72771.83,0.4255,22.0,204.0
0.10714285714285714,31301.36,0.3719,14.0,56.0
0.05714285714285714,2262.29,0.94,18.0,148.0
0.047619047619047616,47720.06,0.1252,15.0,226.0
0.07142857142857142,94451.04,0.1501,12.0,62.0
0.047619047619047616,6056.04,0.0806,23.0,78.0
0.5714285714285714,6470.51,0.3924,7.0,48.0
0.015873015873015872,4119.48,0.1608,16.0,77.0
0.014285714285714285,15323.07,0.5555,14.0,46.0
0.0,11124.45,0.2639,18.0,73.0
0.0,31840.99,0.1134,20.0,199.0
0.021978021978021976,1034.65,0.0875,0.0,103.0
0.07142857142857142,41600.59,0.9445,21.0,74.0
0.21428571428571427,71652.13,0.3021,13.0,202.0
0.02857142857142857,46860.14,0.3843,1.0,76.0
0.023809523809523808,11815.04,0.2315,17.0,21.0
0.07142857142857142,20002.53,0.3416,11.0,20.0
0.047619047619047616,82297.69,0.4519,14.0,122.0
0.07142857142857142,18108.24,0.4523,16.0,93.0
0.14285714285714285,43545.77,0.5261,11.0,224.0
0.14285714285714285,64832.31,0.6203,23.0,140.0
0.030612244897959183,43561.22,0.2005,10.0,145.0
0.03896103896103896,27749.12,0.0905,17.0,58.0
0.03571428571428571,78462.62,0.0471,9.0,126.0
0.21428571428571427,41110.97,0.1414,12.0,88.0
0.0,15811.69,0.3508,13.0,236.0
0.04395604395604395,58057.35,0.6314,23.0,212.0
0.03896103896103896,36036.21,0.8867,18.0,102.0
0.11428571428571428,88416.65,0.4282,3.0,59.0
0.03571428571428571,18534.65,0.2085,16.0,169.0
0.047619047619047616,73618.23,0.4651,16.0,207.0
0.04395604395604395,88157.97,0.6223,12.0,38.0
0.047619047619047616,46040.23,0.4876,3.0,227.0
0.07142857142857142,10823.87,0.131,8.0,15.0
0.02857142857142857,81121.35,0.1699,4.0,24.0
0.02857142857142857,95004.82,0.2619,13.0,75.0
0.014285714285714285,6708.39,0.6334,9.0,227.0
0.09523809523809523,1534.86,0.3134,2.0,233.0
0.14285714285714285,70006.77,0.0008,19.0,32.0
0.0,15538.71,0.0896,5.0,199.0
0.030612244897959183,47714.38,0.2643,6.0,36.0
0.07142857142857142,63567.48,0.4802,6.0,109.0
0.04285714285714286,65449.92,0.1479,5.0,141.0
0.023809523809523808,99868.29,0.5835,22.0,117.0
0.08571428571428572,18388.48,0.9251,8.0,103.0
0.03571428571428571,99890.27,0.6428,10.0,223.0
0.2857142857142857,17462.19,0.374,10.0,202.0
0.04081632653061224,17829.29,0.5513,17.0,234.0
0.0,88127.75,0.8491,10.0,96.0
0.0,61218.81,0.1484,23.0,87.0
0.047619047619047616,63381.72,0.5273,1.0,219.0
0.04081632653061224,30015.26,0.7065,13.0,140.0
0.023809523809523808,30176.36,0.4472,5.0,81.0
0.07142857142857142,56293.38,0.9265,23.0,105.0
0.14285714285714285,76740.82,0.3191,22.0,85.0
0.021978021978021976,25746.69,0.1446,17.0,23.0
0.030612244897959183,78021.7,0.1571,8.0,142.0
0.025974025974025972,87289.03,0.6494,0.0,152.0
0.0,32869.15,0.7024,21.0,99.0
0.14285714285714285,89829.22,0.5575,0.0,81.0
0.03896103896103896,58874.73,0.6011,8.0,198.0
0.14285714285714285,37414.46,0.4753,5.0,142.0
0.0,27292.87,0.8544,17.0,217.0
0.14285714285714285,46797.94,0.9464,4.0,23.0
0.08163265306122448,79434.03,0.4291,20.0,146.0
0.03296703296703297,35074.79,0.447,18.0,67.0
0.0,94035.88,0.1656,12.0,102.0
0.09523809523809523,70746.35,0.3828,12.0,46.0
0.0,23481.3,0.8941,14.0,75.0
0.07142857142857142,99142.69,0.0391,7.0,8.0
0.05714285714285714,19898.93,0.9764,17.0,22.0
0.010989010989010988,86364.29,0.2313,17.0,125.0
0.14285714285714285,79984.17,0.3679,16.0,208.0
0.051948051948051945,83072.42,0.9914,14.0,164.0
0.025974025974025972,13408.48,0.5936,3.0,140.0
0.0,1034.62,0.8304,11.0,134.0
0.011904761904761904,56268.45,0.1654,1.0,87.0
0.21428571428571427,43385.93,0.699,16.0,11.0
0.010989010989010988,39465.84,0.3943,15.0,86.0
0.0,80770.89,0.3551,6.0,204.0
0.025974025974025972,46138.8,0.4537,18.0,238.0
0.14285714285714285,5904.01,0.8207,17.0,228.0
0.19047619047619047,33343.04,0.1611,22.0,57.0
0.04285714285714286,96631.95,0.2689,23.0,164.0
0.047619047619047616,47583.99,0.0447,14.0,140.0
0.012987012987012986,99540.05,0.0828,2.0,161.0
0.08163265306122448,6852.16,0.7014,17.0,134.0
0.0,12700.9,0.1951,16.0,232.0
0.047619047619047616,90902.03,0.3048,7.0,151.0
0.047619047619047616,19083.44,0.6384,0.0,77.0
0.051948051948051945,43870.58,0.4746,15.0,15.0
0.0,67202.17,0.1286,8.0,116.0
0.04395604395604395,2137.96,0.0928,10.0,97.0
0.031746031746031744,88457.32,0.4689,21.0,57.0
0.19047619047619047,45950.26,0.8503,13.0,7.0
0.047619047619047616,45597.78,0.462,20.0,5.0
0.04081632653061224,80724.06,0.391,5.0,202.0
0.05714285714285714,66400.02,0.5839,0.0,216.0
0.05357142857142857,17773.82,0.327,22.0,184.0
0.061224489795918366,56232.42,0.9394,0.0,50.0
0.0,17145.68,0.165,11.0,165.0
0.012987012987012986,65651.61,0.3331,11.0,24.0
0.04395604395604395,62119.82,0.7613,6.0,237.0
0.030612244897959183,57820.61,0.293,21.0,198.0
0.2857142857142857,23384.25,0.6936,20.0,42.0
0.2857142857142857,92497.1,0.9915,14.0,27.0
0.02857142857142857,64111.27,0.9467,4.0,192.0
0.047619047619047616,61478.77,0.7035,19.0,222.0
0.014285714285714285,66040.75,0.7414,19.0,104.0
0.03896103896103896,39711.87,0.6507,14.0,147.0
0.07142857142857142,7696.95,0.4231,12.0,200.0
0.14285714285714285,68486.94,0.7384,13.0,190.0
0.0,47811.9,0.0008,10.0,208.0
0.14285714285714285,92342.24,0.3723,2.0,13.0
0.030612244897959183,64772.47,0.0749,23.0,125.0
0.031746031746031744,14284.23,0.4889,10.0,235.0
0.14285714285714285,98402.74,0.9042,16.0,79.0
0.0,83352.97,0.335,1.0,22.0
0.0,70792.0,0.4666,15.0,112.0
0.011904761904761904,67661.19,0.6808,19.0,75.0
0.051948051948051945,18845.0,0.2835,17.0,25.0
0.061224489795918366,62077.79,0.2691,15.0,179.0
0.0,65752.59,0.3641,5.0,150.0
0.08163265306122448,36842.13,0.4759,15.0,47.0
0.015873015873015872,3146.47,0.2443,8.0,182.0
0.010989010989010988,82568.2,0.2022,14.0,203.0
0.10714285714285714,25576.17,0.9036,0.0,83.0
0.10714285714285714,93452.36,0.0498,10.0,17.0
0.07142857142857142,27614.77,0.0232,9.0,170.0
0.14285714285714285,24775.14,0.2095,10.0,74.0
0.0,26632.71,0.7862,5.0,163.0
0.02040816326530612,24416.89,0.6479,5.0,90.0
0.07142857142857142,43212.45,0.3089,11.0,230.0
0.010989010989010988,55880.98,0.1666,3.0,180.0
0.023809523809523808,63420.13,0.6085,18.0,133.0
0.19047619047619047,85762.19,0.8902,2.0,107.0
0.2857142857142857,63857.68,0.9867,7.0,119.0
0.04285714285714286,86227.06,0.3007,10.0,166.0
0.017857142857142856,64870.15,0.0137,13.0,113.0
0.14285714285714285,64230.52,0.8563,17.0,51.0
0.02040816326530612,82365.7,0.8307,15.0,83.0
0.2857142857142857,2893.69,0.6893,4.0,193.0
0.09523809523809523,83499.36,0.3011,11.0,135.0
0.047619047619047616,92654.91,0.9831,15.0,122.0
0.04081632653061224,85425.13,0.608,5.0,107.0
0.07142857142857142,1262.22,0.3002,15.0,107.0
0.07142857142857142,10320.48,0.4018,19.0,99.0
0.02857142857142857,26791.98,0.1849,3.0,59.0
0.5714285714285714,54151.11,0.6938,20.0,215.0
0.14285714285714285,99190.26,0.3451,17.0,27.0
0.02040816326530612,66901.22,0.7292,21.0,238.0
0.0,76341.14,0.4527,8.0,135.0
0.014285714285714285,77255.23,0.825,19.0,150.0
0.09523809523809523,10886.03,0.4933,4.0,192.0
0.061224489795918366,97351.09,0.2738,9.0,113.0
0.0,3213.16,0.612,17.0,131.0
0.2857142857142857,87271.43,0.8267,1.0,68.0
0.0,15977.93,0.0992,17.0,170.0
0.0,75642.87,0.922,20.0,210.0
0.0,52302.39,0.389,21.0,140.0
0.19047619047619047,56431.11,0.574,7.0,63.0
0.05714285714285714,89794.51,0.6609,17.0,116.0
0.03571428571428571,45603.84,0.8846,19.0,119.0
0.09523809523809523,70774.8,0.0865,14.0,6.0
0.02857142857142857,90295.49,0.703,3.0,152.0
0.03296703296703297,12756.95,0.9812,7.0,198.0
0.0,41507.36,0.548,11.0,135.0
0.047619047619047616,59603.57,0.2717,6.0,140.0
0.012987012987012986,27014.95,0.5549,4.0,143.0
0.14285714285714285,90426.68,0.2746,7.0,124.0
0.02857142857142857,51697.22,0.3623,1.0,190.0
0.03571428571428571,90385.66,0.6922,11.0,192.0
0.5714285714285714,28714.16,0.1676,15.0,212.0
0.0,35566.58,0.5093,12.0,46.0
0.07142857142857142,42737.63,0.5256,0.0,90.0
0.2857142857142857,40467.33,0.5625,1.0,117.0
0.19047619047619047,96817.66,0.5108,2.0,159.0
0.09523809523809523,14112.33,0.9819,11.0,62.0
0.03571428571428571,76981.17,0.5544,12.0,4.0
0.0,13325.4,0.929,8.0,115.0
0.023809523809523808,99133.72,0.7538,1.0,52.0
0.0,19908.57,0.6293,9.0,193.0
0.05357142857142857,35210.9,0.0272,6.0,164.0
0.04081632653061224,76963.3,0.1425,22.0,169.0
0.0,35919.88,0.8194,22.0,219.0
0.011904761904761904,97991.79,0.34,22.0,82.0
0.02040816326530612,19633.42,0.2372,17.0,164.0
0.2857142857142857,78114.28,0.8406,8.0,189.0
0.02857142857142857,44459.63,0.2764,17.0,229.0
0.10714285714285714,29963.14,0.112,15.0,192.0
0.07142857142857142,70433.18,0.1803,7.0,54.0
0.03571428571428571,57922.81,0.6601,1.0,123.0
0.05714285714285714,24573.68,0.1765,20.0,29.0
0.07142857142857142,1310.23,0.8179,9.0,104.0
0.015873015873015872,83742.4,0.9367,17.0,14.0
0.01020408163265306,96364.87,0.9305,17.0,110.0
0.14285714285714285,54321.67,0.5917,3.0,204.0
0.08571428571428572,16493.44,0.5019,1.0,216.0
0.19047619047619047,64883.81,0.143,21.0,132.0
0.014285714285714285,19826.92,0.8323,5.0,17.0
0.19047619047619047,41700.21,0.6114,23.0,236.0
0.0,8348.98,0.6008,4.0,112.0
0.07142857142857142,92588.26,0.7251,14.0,157.0
0.09523809523809523,27508.9,0.6522,2.0,62.0
0.02040816326530612,22735.79,0.8459,12.0,38.0
0.017857142857142856,47748.82,0.7667,14.0,31.0
0.14285714285714285,20246.6,0.6695,7.0,176.0
0.21428571428571427,90162.53,0.5367,0.0,121.0
0.04081632653061224,61040.16,0.7722,21.0,107.0
0.010989010989010988,54556.29,0.8042,11.0,210.0
0.01020408163265306,60574.62,0.2361,8.0,186.0
0.0,86693.3,0.56,21.0,79.0
0.0,11735.98,0.9434,16.0,148.0
0.08571428571428572,11380.75,0.1509,7.0,153.0
0.01020408163265306,19005.38,0.3563,9.0,219.0
0.03571428571428571,43275.82,0.4008,11.0,217.0
0.03896103896103896,45616.47,0.15,5.0,50.0
0.10714285714285714,67075.63,0.1995,13.0,89.0
0.14285714285714285,3260.4,0.4445,18.0,231.0
0.03296703296703297,78609.11,0.2971,6.0,111.0
0.08163265306122448,62423.65,0.0721,10.0,220.0
0.010989010989010988,26529.96,0.0621,9.0,14.0
0.023809523809523808,95109.38,0.6961,0.0,72.0
0.07142857142857142,28941.9,0.5442,9.0,33.0
0.014285714285714285,88377.3,0.4652,16.0,68.0
0.015873015873015872,76386.98,0.7374,16.0,11.0
0.08571428571428572,12243.91,0.2865,2.0,48.0
0.02857142857142857,15042.71,0.503,3.0,86.0
0.14285714285714285,45808.32,0.558,20.0,106.0
0.05714285714285714,40895.82,0.7111,21.0,180.0
0.03296703296703297,55155.27,0.4124,22.0,137.0
0.0,60427.54,0.932,1.0,117.0
0.0,56314.23,0.3137,18.0,72.0
0.19047619047619047,60836.19,0.3129,11.0,148.0
0.0,30952.5,0.1047,11.0,152.0
0.14285714285714285,4660.4,0.2735,11.0,184.0
0.061224489795918366,50015.31,0.8611,2.0,149.0
0.07142857142857142,66324.36,0.3865,0.0,107.0
0.047619047619047616,14373.17,0.0815,10.0,191.0
0.02857142857142857,41786.15,0.9264,13.0,129.0
0.047619047619047616,70883.75,0.369,19.0,111.0
0.07142857142857142,80948.83,0.36,6.0,233.0
0.2857142857142857,3532.29,0.4667,3.0,125.0
0.0,24050.59,0.5785,12.0,50.0
0.03571428571428571,13017.31,0.3229,21.0,67.0
0.06349206349206349,66105.3,0.958,9.0,97.0
0.047619047619047616,51088.18,0.8736,17.0,80.0
0.42857142857142855,71617.7,0.1691,9.0,94.0
0.0,71368.81,0.3203,23.0,155.0
0.0,99154.17,0.7301,14.0,63.0
0.047619047619047616,74427.39,0.3079,18.0,127.0
0.02040816326530612,54696.53,0.4665,23.0,190.0
0.051948051948051945,42086.79,0.6181,15.0,134.0
0.0,89878.77,0.1084,0.0,165.0
0.0,84646.94,0.5756,1.0,112.0
0.030612244897959183,49135.29,0.858,1.0,31.0
0.0,65949.53,0.7766,17.0,134.0
0.047619047619047616,7361.54,0.0612,21.0,79.0
0.01020408163265306,81077.25,0.0658,20.0,7.0
0.01020408163265306,92814.26,0.2354,4.0,161.0
0.14285714285714285,93328.91,0.3673,16.0,60.0
0.047619047619047616,33488.77,0.2406,22.0,71.0
0.0,90677.09,0.3046,18.0,171.0
0.02040816326530612,4619.69,0.31,20.0,233.0
0.09523809523809523,59580.64,0.2689,18.0,22.0
0.09523809523809523,29233.13,0.3412,19.0,216.0
0.010989010989010988,88987.73,0.7129,3.0,133.0
0.08571428571428572,60176.45,0.9977,2.0,58.0
0.0,85556.3,0.3211,19.0,116.0
0.08571428571428572,18694.8,0.7628,22.0,219.0
0.0,81765.6,0.662,23.0,97.0
0.10714285714285714,46773.7,0.7556,15.0,44.0
0.08163265306122448,68910.11,0.9858,8.0,97.0
0.051948051948051945,84469.74,0.7986,21.0,135.0
0.21428571428571427,4723.52,0.53,4.0,193.0
0.0,19378.28,0.4717,13.0,202.0
0.05714285714285714,80923.56,0.2107,8.0,228.0
0.2857142857142857,91940.07,0.3302,11.0,127.0
0.08571428571428572,20961.6,0.8303,13.0,96.0
0.023809523809523808,98991.25,0.675,18.0,164.0
0.010989010989010988,56756.35,0.8624,11.0,209.0
0.0,78957.26,0.1675,22.0,23.0
0.023809523809523808,27622.71,0.9762,10.0,227.0
0.0,45003.66,0.1293,4.0,235.0
